"x0_1","x0_2","z0_1","z0_2","p_12","p_21","r","rinv","time_intervention","omega_1","omega_2","R0_1","R0_2","RC_1","RC_2","As","AsA1","AsA2","S","SA1","SA2","AIGR","AIGR_area1","AIGR_area2","AIGR_year","AIGR_year_area1","AIGR_year_area2","AIG","AIG_area1","AIG_area2","AIG_year","AIG_year_area1","AIG_year_area2"
0.487129190360734,0.478013204361234,1234.73718390047,1211.63069161007,0.434130365408503,0.241070878144749,0.00694444444444444,144,4.5,0.401579880162003,0.248515540633898,2.05472850813885,1.85004694902415,1.229590880075,1.39028153128932,52969.8701566362,26523.4982052861,26446.3719513501,50779.3898292492,25407.0202982672,25372.369530982,0.0431371927617227,0.0439436775313254,0.0423296065846997,0.00159767380598973,0.00162754361227131,0.00156776320684073,2190,1116,1074,81,41,40
0.454185758078208,0.345052269831953,881.796817545457,669.915311109908,0.0730526492122561,0.320310287757381,0.00531914893617021,188,1,0.310103652877442,0.106641150033195,2.03888303894768,1.02812371304257,1.40661796078014,0.918483417907312,7344.64925725812,4172.82514578444,3171.82411147368,7322.60444261897,4162.46885375536,3160.13558886361,0.00301051556340273,0.00248801670185186,0.00369874085506188,0.000501752593900454,0.000414669450308643,0.00061645680917698,22,10,12,4,2,2
0.456011795509872,0.456084077631083,1981.47982572742,1981.79390875411,0.279823879795044,0.247736469282245,0.0119047619047619,84,1.5,0.193742829823459,0.0227545513741323,1.83788328834858,1.83887933206516,1.48180657917868,1.79703645783285,33262.988840751,16389.9524979318,16873.0363428192,33225.606941503,16370.6309152643,16854.9760262387,0.00112509304386247,0.00118025888968458,0.00107151244548747,0.000125010338206941,0.00013113987663162,0.000119056938387497,37,19,18,4,2,2
0.154933661427262,0.154134565321368,725.010082319878,721.270722337172,0.107496534656268,0.330250139957725,0.0128205128205128,78,1.5,0.383675781718292,0.0609591690781526,1.18637119656263,1.17711703752436,0.731189300313398,1.10536096100914,4713.78666198086,2184.87384804151,2528.91281393935,4489.23628117599,2085.43696183238,2403.79931934361,0.0500197286889191,0.0476815593225868,0.0520482278154205,0.00555774763210213,0.00529795103584298,0.00578313642393561,225,99,125,25,11,14
0.50241313624545,0.491591596316217,1013.15356204193,991.331119643201,0.321454487885139,0.209380341570277,0.00552486187845304,181,2,0.433633130062558,0.131582125981431,2.07859322712158,1.91589745866248,1.17724633991802,1.66379959788925,20211.8951662262,9944.94984362687,10266.9453225994,19982.5025286683,9823.70533077932,10158.7971978889,0.0114796751422336,0.0123420347786358,0.0106457607730269,0.00095663959518613,0.00102850289821965,0.000887146731085579,229,121,108,19,10,9
0.39010085271774,0.409419928414823,1318.39640038866,1383.68772103158,0.264435078960285,0.241197420273826,0.00925925925925926,108,1,0.075746872315777,0.287108780652948,1.54715204840693,1.7788576474157,1.42996011974316,1.26813199731101,13774.4918273532,6865.5074790461,6908.98434830707,13608.0603541823,6777.38494139095,6830.67541279135,0.01223035971616,0.0130024394980086,0.0114643034229197,0.00203839328602667,0.00216707324966809,0.00191071723715328,166,88,78,28,15,13
0.501340475722947,0.498394716289317,1039.71178203907,1033.60267866819,0.429050248374743,0.353594571627583,0.00568181818181818,176,1.5,0.209160051774466,0.182483578438614,2.05636732302408,1.95055917065767,1.62625742727304,1.5946141532398,16660.1848729674,8352.09284740657,8308.09202556081,16567.0031399423,8302.56113809193,8264.44200185042,0.0056245376570482,0.00596583493825772,0.00528166616701004,0.000624948628560911,0.000662870548695302,0.000586851796334449,93,50,44,10,6,5
0.424529409589032,0.344805307044863,870.523789325823,707.044590288624,0.0651755126291304,0.379530429180525,0.00561797752808989,178,1.5,0.207142001035891,0.409982634624233,1.89915244054497,1.08332671794506,1.50575820373829,0.639181575963121,11228.6901856149,6389.67533719578,4839.01484841911,11090.0422494091,6320.56923995183,4769.47300945724,0.0125020205593192,0.0109335242792915,0.0145806127477774,0.00138911339547991,0.00121483603103239,0.00162006808308638,139,69,70,15,8,8
0.408412937983162,0.372342513265028,1080.22262582503,984.818966244458,0.402823096269742,0.258923954901716,0.0072463768115942,138,2,0.171439051320753,0.44519772285847,2.02779238013546,1.3475460591518,1.68014957820958,0.747621622170514,18432.0368300918,9913.14770639952,8518.88912369227,17818.1210079092,9582.7600323539,8235.36097555533,0.0344545769955237,0.0344772980780225,0.0344281384845823,0.00287121474962698,0.00287310817316854,0.00286901154038186,614,330,284,51,28,24
0.336488303627974,0.337960178099931,701.818461852631,704.88837146557,0.406798923750024,0.462422321727127,0.00571428571428571,175,4,0.35443360135823,0.222157857652789,1.47333434418505,1.54844503706636,0.951135146570777,1.2044458049386,22761.785058863,11308.2295588382,11453.5555000248,21879.5123892021,10872.0454999697,11007.4668892324,0.0403241468076013,0.0401197786442052,0.0405260006940172,0.00168017278365005,0.00167165744350855,0.00168858336225072,882,436,446,37,18,19
0.146842117120224,0.141271061719491,623.225264521883,599.580668925745,0.418794268870715,0.349821684821905,0.0116279069767442,86,3,0.363047524664318,0.371639109376911,1.28414955873681,1.06665345777579,0.817942240138635,0.670243316714193,2585.47915197362,1292.35566165642,1293.1234903172,1266.18777445677,647.550758194385,618.637016262384,1.04193975343259,0.995759630117639,1.09027823477142,0.0578855418573663,0.05531997945098,0.0605710130428569,1319,645,674,73,36,37
0.41133497008833,0.446959056470257,1182.18318174993,1284.56736702082,0.172523782566306,0.308578012564988,0.0078740157480315,127,1,0.427432100267673,0.217010460399208,1.57330013694813,1.9853745217461,0.900821155060973,1.55452748271712,11217.7679173657,5168.38242843054,6049.38548893511,11014.7471345325,5071.82583714348,5942.92129738906,0.0184317243376954,0.0190378365479222,0.0179144542252026,0.00307195405628257,0.00317297275798703,0.0029857423708671,203,97,106,34,16,18
0.372352895394009,0.362095261828635,1415.71673769597,1376.71636007762,0.414274567077355,0.413534543538338,0.0104166666666667,96,4.5,0.0774577172399498,0.335030239290046,1.77907296682349,1.38150713453028,1.64127003601004,0.918660468667695,61740.4455243117,31605.3806885041,30135.0648358075,60685.4200360233,31058.55872774,29626.8613082833,0.0173851559017323,0.0176061602071626,0.0171534717173069,0.000643894663027123,0.00065208000767269,0.000635313767307663,1055,547,508,39,20,19
0.352112593809505,0.369047384251285,1107.94048914198,1161.22668320447,0.13402144218859,0.208454614087858,0.00862068965517241,116,4,0.102550081344915,0.0799265489103389,1.50544978533732,1.63133232282071,1.35106578739029,1.50094556013176,49907.6001250803,24234.4186861619,25673.1814389184,49681.747496481,24125.4377253655,25556.3097711155,0.00454598801330976,0.00451726356375275,0.00457310420986525,0.00018941616722124,0.000188219315156365,0.000190546008744385,226,109,117,9,5,5
0.382839265539075,0.323392768023142,1411.47810021982,1192.30666998431,0.323444837895781,0.225734491259069,0.0101010101010101,99,1.5,0.385518057513295,0.164313156220561,1.96338693642596,1.19292687288377,1.20646581854804,0.996913293259914,16294.2945236446,8751.90283187434,7542.39169177024,15904.3755756659,8541.39839032301,7362.9771853429,0.024516457507157,0.024645196480921,0.0243671142679209,0.00272405083412855,0.00273835516454678,0.0027074571408801,390,211,179,43,23,20
0.245784705974385,0.156035991724745,1107.54836642779,703.125147895455,0.0500768467345857,0.0692095075086807,0.0123456790123457,81,4.5,0.291540917118371,0.361780462137132,1.39304332132224,1.08209949097781,0.986914193838333,0.690617037053503,22144.5996569576,14548.939899209,7595.65975774855,17424.767154122,11451.7262829848,5973.04087113727,0.270869186433805,0.270458229588158,0.271657087506641,0.0100321920901409,0.0100169714662281,0.0100613736113571,4720,3097,1623,175,115,60
0.251496110615966,0.280160315127647,874.248384522168,973.89061925325,0.342592485877534,0.336489393104927,0.00952380952380952,105,3.5,0.209230257756438,0.370598339501279,1.06893177430986,1.64563514629578,0.845278903646961,1.03576549365362,20839.7197613336,9852.86216250045,10986.8575988331,18648.3607130567,8849.12298479438,9799.2377282623,0.117509473459648,0.113428096708658,0.121195127978737,0.00559568921236419,0.00540133793850753,0.00577119657041603,2191,1004,1188,104,48,57
0.160676490285328,0.153301662407284,742.366062710693,708.292490869099,0.371396531128208,0.21977788794412,0.0126582278481013,79,2.5,0.446675863828498,0.250552685886913,1.26515213071151,1.12717979152993,0.700039209851481,0.844761867284655,3811.00514287148,1860.83210220999,1950.17304066149,2430.39746784342,1205.76731897317,1224.63014887025,0.568058390981258,0.543276279701023,0.592458786402219,0.0378705593987505,0.0362184186467348,0.0394972524268146,1381,655,726,92,44,48
0.371560637788075,0.211121240525658,745.162817542018,423.402487867391,0.0794218147139763,0.0582369593904586,0.00549450549450549,182,1,0.43776879279752,0.436419368717133,1.71553439910223,1.09913859846993,0.964526976204628,0.619453225193049,3808.46369387193,2539.60534534787,1268.85834852405,3600.36405048277,2471.50240821472,1128.86164226805,0.0577996115035251,0.0275552784843728,0.124015823564288,0.00963326858392085,0.00459254641406214,0.0206693039273814,208,68,140,35,11,23
0.332490826014019,0.300396292512552,860.703202093027,777.621608277174,0.435801851436135,0.345507243918895,0.00709219858156028,141,1,0.0726925583754317,0.265163166393409,1.98270339619474,1.02418793577964,1.83857561382569,0.752611019746381,8375.02845913493,4448.94445526071,3926.08400387423,8260.25046206804,4389.08042137511,3871.17004069293,0.0138952199565812,0.0136393112311295,0.0141853658206826,0.00231586999276354,0.00227321853852158,0.00236422763678043,115,60,55,19,10,9
0.20675392513477,0.184125946678873,909.219068363746,809.710488407092,0.136890008442814,0.401197755249985,0.0120481927710843,83,1,0.424742556530354,0.207361479516351,1.35791822214717,1.03703597968127,0.781152564913228,0.821994664622873,3400.68146252413,1745.67795051462,1655.0035120095,3128.59246690635,1617.06288434371,1511.52958256264,0.0869685005304739,0.0795362180507399,0.0949196966450482,0.0144947500884123,0.01325603634179,0.0158199494408414,272,129,143,45,22,24
0.285228852085591,0.360071014645151,1095.87927380253,1383.43074047874,0.29254359681143,0.104399729495321,0.0105263157894737,95,4.5,0.144989383474167,0.235340252056089,1.08418355955514,1.72987253598384,0.926988453682412,1.3227638973405,50899.2384741315,22400.046307215,28499.1921669165,49586.6765404966,21843.7771007793,27742.8994397174,0.0264700525465326,0.0254657975985236,0.0272607673485067,0.000980372316538244,0.000943177688834209,0.00100965804994469,1313,556,756,49,21,28
0.425217092697568,0.413220812904474,1398.23638589741,1358.78915955075,0.399741623434878,0.398032416600315,0.00900900900900901,111,4.5,0.331916067259421,0.202237631494575,1.92680946614306,1.51722029092249,1.28727044578263,1.21038125283082,57875.3483442456,29266.8029095464,28608.5454346992,55871.7760690333,28249.9350133884,27621.8410556449,0.0358601858787668,0.0359954065620384,0.0357218904079041,0.00132815503254692,0.00133316320600142,0.00132303297807052,2004,1017,987,74,38,37
0.367438326527694,0.357531822328749,838.218682391302,815.619469687458,0.401604198918364,0.396575497451436,0.00625,160,2.5,0.307983009981795,0.230579689690669,1.73149277623632,1.40694816732494,1.19822241924932,1.0825344954923,18123.0871006819,9173.54812855808,8949.53897212385,17650.5714305995,8933.86777959408,8716.70365100543,0.0267705593521609,0.0268282847784536,0.0267113957799359,0.00178470395681072,0.00178855231856357,0.00178075971866239,473,240,233,32,16,16
0.440604671350609,0.443370561563513,1286.56564034378,1294.64203976546,0.323045663664921,0.298448031505093,0.008,125,3.5,0.173486295094632,0.346933175712882,1.76704401796954,1.81589613603063,1.46048609802287,1.18590152279277,43885.4744293383,22175.1378194247,21710.3366099136,42688.4700690131,21560.9121910756,21127.5578779375,0.0280404605362994,0.0284879240222202,0.0275838189791261,0.00133526002553807,0.00135656781058192,0.0013135151894822,1197,614,583,57,29,28
0.415460985025772,0.369131573396166,876.55063314686,778.803608610408,0.152028941865801,0.281403941552411,0.00578034682080925,173,4.5,0.424641322414356,0.40581578204293,1.84310404428813,1.38570195829921,1.06044590557437,0.823362234413597,27314.6456478552,14646.3710065639,12668.2746412912,24683.3635429487,13219.960312054,11463.4032308947,0.106601440291071,0.107898258454627,0.10510590843994,0.00394820149226189,0.00399623179461583,0.00389281142370147,2631,1426,1205,97,53,45
0.457941040396957,0.477715846944683,1031.78073916598,1076.33508725191,0.058306579519459,0.0974145856987569,0.00617283950617284,162,1,0.449752052783675,0.28597764184837,1.82688838966983,1.93640088734978,1.00524158620916,1.3826335279124,9516.6257921619,4370.35728355182,5146.26850861008,9372.72709233627,4301.61740228836,5071.10969004791,0.0153529168627233,0.0159800081771319,0.0148209806444676,0.00255881947712055,0.00266333469618866,0.0024701634407446,144,69,75,24,12,12
0.216473660198106,0.212232210139262,652.999057622385,640.204600833311,0.273745598346356,0.374760352769238,0.00826446280991736,121,3,0.355381524886249,0.400276947424794,1.30973828062042,1.2274188442535,0.844281493251641,0.73611137606404,6779.53948970724,3411.90915919617,3367.63033051107,5192.90752767199,2641.1378519095,2551.7696757625,0.305538266102446,0.291833047157845,0.319723469754292,0.0169743481168026,0.0162129470643247,0.0177624149863495,1587,771,816,88,43,45
0.502044070889304,0.496356429336233,1205.56635443813,1191.90853097187,0.397325407069363,0.29973757711848,0.00657894736842105,152,1.5,0.384666696405597,0.228388852941233,2.07526645658073,1.93230802984691,1.27698056456647,1.49099041538104,17776.0635622463,8870.77243788491,8905.29112436143,17486.7300963202,8720.18994838708,8766.54014793309,0.0165458873289895,0.0172682579610183,0.0158273359942406,0.00183843192544328,0.00191869532900203,0.00175859288824896,289,151,139,32,17,15
0.449015013346947,0.49658312513974,1214.00355460471,1342.61363463707,0.0987956198618864,0.140052639970148,0.00740740740740741,135,3,0.355485097558948,0.453412526690261,1.74055607196159,2.07040645063421,1.1218143269135,1.13165823057634,33376.6339518164,16010.9420477016,17365.6919041148,30917.1256786068,14815.3327753436,16101.7929032631,0.0795516471607693,0.0807008043955506,0.0784943023702378,0.00441953595337607,0.00448337802197503,0.00436079457612432,2460,1196,1264,137,66,70
0.289049782678905,0.243443829537217,579.687750976925,488.225262533429,0.253794171671453,0.266339756896044,0.00549450549450549,182,4,0.131456379978405,0.464777972169756,1.62933121105399,1.07662853187284,1.415145228263,0.57623530604888,16803.4108824655,9546.03168553147,7257.379196934,15843.0478527992,9012.86921426343,6830.17863853574,0.0606173154679084,0.0591556871172921,0.0625460300537378,0.00252572147782951,0.00246482029655384,0.00260608458557241,960,533,427,40,22,18
0.459145633606509,0.322430836279853,1289.13966358751,905.286578785742,0.0838341076567071,0.0591210772667895,0.00769230769230769,130,4.5,0.200062129766156,0.439869444229454,1.96385215577145,1.34924467004738,1.57095971094196,0.755753166904086,45457.7141663116,29260.3159116382,16197.3982546734,44178.4791650452,28565.1507069724,15613.3284580728,0.0289560669684297,0.0243361294255721,0.0374084102674842,0.00107244692475666,0.000901338126873041,0.00138549667657349,1279,695,584,47,26,22
0.279446931992231,0.290926020695393,842.959753530282,877.586756643126,0.212118067576899,0.0691742501358502,0.00826446280991736,121,4.5,0.454485753713723,0.26113090078152,1.35958637640541,1.42818129897494,0.741673737385888,1.05523902989429,26020.0828215034,12020.2616792059,13999.8211422975,22206.6986867839,10330.7859092224,11875.9127775615,0.171722244197826,0.163537971344007,0.178841694488435,0.00636008311843799,0.00605696190162989,0.00662376646253463,3813,1689,2124,141,63,79
0.357057023382776,0.247211075064646,1714.81333598307,1187.263715771,0.139915712707187,0.0925378659099573,0.0131578947368421,76,2,0.154717781244859,0.338421152195847,1.72269751742109,1.14947875086587,1.45616557976967,0.760470827573199,26428.8390695178,16609.888407491,9818.95066202684,25656.6832727217,16151.7167663235,9504.96650639824,0.030095698208079,0.0283667456404881,0.0330336940605985,0.00250797485067325,0.00236389547004067,0.00275280783838321,772,458,314,64,38,26
0.313339968627878,0.304582303004824,1179.0627685482,1146.10866594599,0.304441795446281,0.364168769403186,0.0103092783505155,97,3,0.165775560570438,0.269822436079499,1.52474066023234,1.35916149013869,1.27197592255778,0.992429225844027,31226.9895824512,15980.2122997142,15246.777282737,30208.2438738218,15454.1147432632,14754.1291305586,0.0337240957430243,0.0340425553447105,0.0333905273445099,0.00187356087461246,0.00189125307470614,0.00185502929691722,1019,526,493,57,29,27
0.300392643235681,0.319687144971002,1544.27203916934,1643.46208330163,0.131144928396575,0.38613657125053,0.0140845070422535,71,3.5,0.405040470880759,0.326208818240243,1.36571910150144,1.58822169236484,0.81254759353845,1.07012977099499,35123.9397693993,16732.6074712242,18391.332298175,30136.7163578185,14402.9184964422,15733.7978613763,0.16548662277491,0.161751173927531,0.168906100117282,0.00788031537023383,0.00770243685369194,0.00804314762463249,4987,2330,2658,237,111,127
0.389432621577371,0.39190280053107,1545.03159647544,1554.83176297653,0.428783843812475,0.166412320653291,0.0108695652173913,92,4.5,0.441159664828458,0.333199351351708,1.6174103124946,1.65499602212225,0.903874121144391,1.10355242106146,54833.9405030783,26999.4718816575,27834.4686214208,48991.3613807783,24199.9362148275,24791.4251659508,0.119257333489662,0.115683596930917,0.122745805660637,0.00441693827739489,0.00428457766410804,0.00454614095039396,5843,2800,3043,216,104,113
0.464136238519016,0.419125463420543,1303.15174661108,1176.77533960383,0.247110591192206,0.199522282794444,0.00769230769230769,130,3,0.311693873950152,0.329771333449695,2.04685715229959,1.55768444956178,1.40886431707675,1.04400477153594,34283.6413507227,18245.9477125186,16037.6936382041,32767.0089304568,17432.1485228105,15334.8604076463,0.046285348274686,0.0466838145993991,0.0458323852891035,0.00257140823748256,0.00259354525552217,0.00254624362717242,1517,814,703,84,45,39
0.256714440032503,0.251059691442431,1102.3620071984,1078.07985148808,0.0680822409260087,0.393880438723927,0.0117647058823529,85,1,0.145566842114832,0.2936150528959,1.35928025886949,1.30263706064344,1.16141412403683,0.920163211178457,9492.421344516,4905.2584445885,4587.1628999275,9184.86554159292,4758.27678858365,4426.58875300928,0.0334850631759751,0.0308896818187419,0.0362749186513115,0.00558084386266252,0.00514828030312365,0.00604581977521859,308,147,161,51,24,27
0.123643875595943,0.12119771442201,363.951730584832,356.751336806722,0.401824429636216,0.423410985475115,0.00806451612903226,124,1.5,0.0446619641390629,0.374000417712482,1.21007500053183,1.06558643882332,1.1560306742525,0.667056665594642,3584.69044184014,1834.93706089007,1749.75338095008,3012.64944776915,1547.15209086008,1465.49735690907,0.189879706878804,0.18600948913174,0.193965565820293,0.021097745208756,0.0206677210146377,0.0215517295355881,572,288,284,64,32,32
0.490022337884354,0.488114770498458,1077.45875498668,1073.26440501167,0.344256383304961,0.373860121449828,0.00602409638554217,166,3.5,0.0684954103361233,0.463185300160118,1.98188342737012,1.93103054480016,1.84613350877404,1.03660558228854,37934.208156447,19414.2827174615,18519.9254389855,37500.9937573396,19186.1323170335,18314.8614403061,0.0115520778438753,0.0118914222344574,0.0111965902307166,0.000550098944946445,0.00056625820164083,0.000533170963367458,433,228,205,21,11,10
0.367774794756415,0.338017673164878,1109.40330649662,1019.64008847257,0.278714433622803,0.385526161314361,0.00826446280991736,121,2.5,0.314807799188863,0.4109009193643,1.79271970181485,1.23516049226476,1.228357557924,0.727631910430709,20167.7860815621,10672.9055866061,9494.88049495605,19003.9650269145,10044.5009542409,8959.46407267369,0.0612409596102354,0.0625620561168766,0.0597598715659097,0.00408273064068236,0.0041708037411251,0.00398399143772731,1164,628,535,78,42,36
0.145128203887039,0.158152930571069,311.598790698642,339.563645049648,0.246423108887929,0.220759702478326,0.00588235294117647,170,4.5,0.0995431654269574,0.305295044858614,1.08992843520121,1.26021248417522,0.981433508672431,0.875475857287561,8390.26929400655,4112.29094479322,4277.97834921333,6836.54372305047,3381.30790865121,3455.23581439926,0.227267700448905,0.216183517115304,0.238114727621597,0.00841732223884835,0.00800679693019646,0.00881906398598506,1554,731,823,58,27,30
0.438546841035769,0.466580608951501,1143.35426412897,1216.44230190927,0.321442034053244,0.0551508847229299,0.00714285714285714,140,4.5,0.257854665969044,0.222624205875793,1.66304543908421,1.92175608434723,1.23422141289781,1.49392666218245,53580.7597817485,25775.5529351465,27805.206846602,52440.4653535662,25138.0451311849,27302.4202223813,0.0217445520457196,0.0253602776442937,0.0184154598795815,0.000805353779471095,0.000939269542381249,0.000682054069614131,1140,638,503,42,24,19
0.475561945377639,0.459168802606231,2314.40146750451,2234.62150601699,0.133079768589966,0.423811202818039,0.0133333333333333,75,3.5,0.436499385025108,0.226208415242005,1.96555077592276,1.7171118487497,1.10758907099685,1.32868669865076,69493.1346260441,34689.4299977777,34803.7046282664,65856.5933475632,32960.047452631,32896.5458949322,0.055219091872681,0.0524690550774276,0.0579744371772467,0.00262948056536576,0.00249852643225845,0.00276068748463079,3637,1729,1907,173,82,91
0.272198985827443,0.358250712797227,1439.89318589879,1895.09435030417,0.0878738613891299,0.27132957596943,0.0144927536231884,69,4,0.399369022228674,0.16482917474464,1.19459889317068,1.82312447019148,0.717513101249649,1.52262036831306,56773.5303515769,22407.3109943825,34366.2193571944,54011.6818004532,21608.2751345146,32403.4066659385,0.051134281678683,0.0369782342595022,0.0605742695973741,0.00213059506994512,0.00154075976081259,0.00252392789989059,2762,799,1963,115,33,82
0.370540117959067,0.31363327785636,824.677701555241,698.025283033972,0.0555732352148276,0.0597674579395796,0.00609756097560976,164,4,0.258186910491367,0.128303024074587,1.62585524518096,1.41425341192057,1.2060807025215,1.23280042236336,28996.6296886163,15155.112684271,13841.5170043454,28455.7864158282,14910.6072078298,13545.1792079984,0.0190064426575589,0.0163980898318332,0.0218777316856774,0.00079193511073162,0.00068325374299305,0.000911572153569893,541,245,296,23,10,12
0.427898523520196,0.431917401642644,897.603224625699,906.033629882558,0.440085905876907,0.0987332635440631,0.00574712643678161,174,4.5,0.19786927580206,0.255182510495337,1.71794602384523,1.77184580462301,1.37801728823995,1.31970174398868,40072.251446454,20075.7605057308,19996.4909407232,39229.5424773289,19624.798575535,19604.7439017939,0.0214814885901887,0.0229791877078407,0.0199822574011507,0.000795610688525509,0.000851081026216321,0.000740083607450027,843,451,392,31,17,15
0.469101728165495,0.487311096029283,1570.84523651748,1631.82156009806,0.422691308106761,0.239547819063172,0.00917431192660551,109,3.5,0.271942572158505,0.345208869536384,1.68593360164587,2.07557481318593,1.22745648152584,1.35906797828782,53180.8184743342,26151.5511233019,27029.2673510323,51114.9713722834,25108.990526219,26005.9808460644,0.0404156951787118,0.0415214062864947,0.0393481219195296,0.00192455691327199,0.00197720982316641,0.00187372009140617,2066,1043,1023,98,50,49
0.103836792115114,0.101787995276792,289.316252839822,283.60777309946,0.398083073469612,0.279409755352256,0.00763358778625954,131,1.5,0.425697410127346,0.070209276750416,1.15333903463257,1.08389536528962,0.662365594590711,1.00779585561951,1966.06401374572,954.155989580577,1011.90802416514,1861.98890812266,904.892214590095,957.096693532567,0.0558945894731418,0.0544415944752032,0.0572683314057567,0.0062105099414602,0.00604906605280036,0.00636314793397296,104,49,55,12,5,6
0.322499840803666,0.338875836521033,898.568258727771,944.196033054788,0.338110643428983,0.44385502070298,0.00763358778625954,131,1,0.240822455409414,0.440052139896818,1.27424141176647,1.76444309266408,0.967375466200511,0.987996134011092,7072.62337039103,3471.37559796403,3601.24777242699,6669.41850110073,3274.12371438035,3395.29478672038,0.0604557757507264,0.0602457026035162,0.0606583518203288,0.0100759626251211,0.0100409504339194,0.0101097253033881,403,197,206,67,33,34
0.220314343926501,0.265067360597304,687.30543190746,826.919543743726,0.136195730284648,0.429982718848076,0.00854700854700855,117,2,0.365484286099498,0.380462225484697,1.09720376899447,1.708331047753,0.696193032777848,1.05837561546029,7606.30914931095,3353.66218084998,4252.64696846097,6342.11800887308,2818.9736692595,3523.14433961358,0.199332642292239,0.18967488679344,0.20706010271705,0.0166110535243533,0.01580624056612,0.0172550085597542,1264,535,730,105,45,61
0.368484530091941,0.376071119985427,835.384183127692,852.583594998017,0.232441715892369,0.215965121664316,0.0062111801242236,161,4,0.102782410161512,0.392755730539386,1.55444567046562,1.63031332963905,1.39467599799004,0.989998426848566,30970.8579664657,15936.4391989526,15034.418767513,30033.0413606621,15453.2569888556,14579.7843718065,0.0312261616977593,0.0312673380404825,0.0311825184867392,0.00130109007073997,0.00130280575168677,0.00129927160361413,938,483,455,39,20,19
0.29206119376134,0.264410560791733,623.405472063678,564.385115140249,0.364635790108715,0.120109246625646,0.00584795321637427,171,1,0.0539890427244245,0.176705446417117,1.56476205225066,1.27361979007171,1.48028204695814,1.04856423650141,6157.03653741451,3293.49835576691,2863.53818164761,6051.79523673819,3239.94522367112,2811.85001306707,0.0173900960887505,0.0165290239182207,0.0183822637552972,0.00289834934812509,0.00275483731970345,0.00306371062588286,105,54,52,18,9,9
0.271898835986065,0.280510215237044,1067.12984016036,1100.92718883356,0.0995200924644829,0.405000775642216,0.010752688172043,93,4.5,0.23570920590458,0.159853233550047,1.34804716464718,1.44412675328477,1.03030003794627,1.21327842211607,41163.9768415954,20021.3099510652,21142.6668905302,39661.721018056,19296.0555597159,20365.6654583401,0.0378767180288393,0.0375856293067152,0.0381525186976858,0.00140284140847553,0.00139206034469315,0.00141305624806244,1502,725,777,56,27,29
0.365820258766119,0.327132059963434,1362.49382091463,1218.40001925157,0.405505875819153,0.320878365741263,0.0102040816326531,98,2.5,0.348962227008399,0.0907120240655262,2.01899248585107,1.11198712382677,1.31444037167526,1.01111652108964,28157.8943672089,14767.7929508471,13390.1014163618,27748.4007501036,14547.8125944548,13200.5881556488,0.0147573772194357,0.0151211981158005,0.0143564255227497,0.000983825147962383,0.0010080798743867,0.000957095034849982,409,220,190,27,15,13
0.30546937685255,0.378064905324383,719.331113233424,890.281873828386,0.283638569295546,0.105768506331148,0.00645161290322581,155,4.5,0.164737092414568,0.358680856346863,1.14911237123298,1.76657369373464,0.959810940338449,1.13293752846606,29283.3036863465,13202.9497105674,16080.3539757791,27723.0483114418,12499.2397556727,15223.8085557691,0.0562800799312075,0.0563002205454387,0.056263543834791,0.00208444740485954,0.00208519335353477,0.00208383495684411,1560,704,857,58,26,32
0.487639347227542,0.472338543250235,1999.86923301183,1937.11874479029,0.256893768323842,0.309943793884781,0.0112359550561798,89,4,0.265728058691241,0.400961930341204,2.03941622683102,1.79365623938452,1.4974861120118,1.07446837127236,74914.1129556943,38645.1208890161,36268.9920666782,71070.1190033546,36658.7034377067,34411.4155656479,0.0540873436860042,0.0541867896305952,0.0539814032784124,0.00225363932025018,0.0022577829012748,0.00224922513660052,3844,1986,1858,160,83,77
0.42002097077641,0.434315515074911,851.709190741054,880.695350013014,0.224978174848645,0.395637682804256,0.00555555555555556,180,3,0.123787206091185,0.431066172522958,1.64377981596302,1.88925356295104,1.44030090511588,1.07486026064437,25020.5770835038,12591.5000592812,12429.0770242226,24471.6030007397,12312.5308796628,12159.072121077,0.022433106762459,0.0226573384745168,0.0222060450383884,0.0012462837090255,0.00125874102636205,0.00123366916879935,549,279,270,30,16,15
0.495617473262283,0.486377475362242,1864.95234784261,1830.18328357957,0.268525869719626,0.422058257527812,0.0103092783505155,97,3.5,0.415718654197943,0.414905509099644,2.05912276819081,1.83586246878553,1.20310702217018,1.07415301653714,56548.4606482395,28584.1817547641,27964.2788934754,51689.358968325,26137.8170808368,25551.5418874882,0.0940058413742789,0.0935948348846968,0.0944262783283786,0.00447646863687042,0.00445689689927128,0.00449648944420851,4859,2446,2413,231,116,115
0.190251002477095,0.195179397888042,363.568669655181,372.986807482384,0.454432491045131,0.321380711257469,0.00523560209424084,191,2,0.199216359973967,0.177316706388735,1.14339778622928,1.31133646688279,0.915614241254391,1.07881460360769,5880.52448188417,2894.45414811847,2986.0703337657,5576.15395986343,2745.88589521991,2830.26806464351,0.0545843110164401,0.0541057635195929,0.0550485910039792,0.00454869258470334,0.00450881362663275,0.00458738258366493,304,149,156,25,12,13
